site,title,company,location,date_posted,job_url,job_url_direct,id,job_type,salary_source,interval,min_amount,max_amount,currency,is_remote,job_level,job_function,listing_type,emails,company_industry,company_url,company_url_direct,company_addresses,company_num_employees,company_revenue,company_description,skills,experience_range,company_rating,company_reviews_count,vacancy_count,work_from_home_type
linkedin,AI Engineering Intern,SANOVIO,"Munich, Bavaria, Germany",2026-06-07,https://www.linkedin.com/jobs/view/4421586354 , ,li-4421586354,internship,,,,,,False,internship,Information Technology,,,Software Development,https://de.linkedin.com/company/sanovio,,,,,,,,,,,
linkedin,Working Student - SW Development & Methodology | AI and Testing (f/m/div),Infineon Technologies,"Munich, Bavaria, Germany",2026-06-06,https://www.linkedin.com/jobs/view/4406868153 , ,li-4406868153,fulltime,,,,,,False,internship,Quality Assurance,,,"Semiconductor Manufacturing, Appliances, Electrical, and Electronics Manufacturing, and Computer Hardware Manufacturing",https://de.linkedin.com/company/infineon-technologies,,,,,,,,,,,
linkedin,Working Student- Low Code / AI for Manufacturing Industries (f/m/d),Mendix,"Munich, Bavaria, Germany",2026-06-06,https://www.linkedin.com/jobs/view/4421558501 , ,li-4421558501,internship,,,,,,False,internship,Administrative,,,Software Development,https://www.linkedin.com/company/mendix,,,,,,,,,,,
linkedin,Werkstudent (m/w/d) - Zukunftsforschung & KI,MGRP,"Frankfurt, Hesse, Germany",2026-06-05,https://www.linkedin.com/jobs/view/4421144524 , ,li-4421144524,internship,,,,,,False,internship,Consulting,,,Professional Services,https://de.linkedin.com/company/mg-rp,,,,,,,,,,,
linkedin,Ads Operations Intern,Wolt,"Berlin, Berlin, Germany",2026-06-05,https://www.linkedin.com/jobs/view/4424584486 , ,li-4424584486,volunteer,,,,,,False,internship,Management and Manufacturing,,,Software Development,https://fi.linkedin.com/company/wolt-oy,,,,,,,,,,,
linkedin,Working Student (m/f/d) Medical and Scientific Affairs,Olympus Corporation,"Hamburg, Hamburg, Germany",2026-06-04,https://www.linkedin.com/jobs/view/4420718588 , ,li-4420718588,internship,,,,,,True,internship,Education and Training,,,Medical Equipment Manufacturing,https://jp.linkedin.com/company/olympus-corp,,,,,,,,,,,
linkedin,"Machine Learning Intern, Generative AI Applications  (m/f/d) - Gigafactory Berlin-Brandenburg",Tesla,"Grünheide, Brandenburg, Germany",2026-06-04,https://www.linkedin.com/jobs/view/4423384822 , ,li-4423384822,internship,,,,,,False,internship,Engineering and Information Technology,,,"Motor Vehicle Manufacturing, Renewable Energy Semiconductor Manufacturing, and Utilities",https://www.linkedin.com/company/tesla-motors,,,,,,,,,,,
linkedin,Praktikum - Large Language Models & Machine Learning für Automotive-Anwendungen (w/m/d),AUDI AG,"Ingolstadt, Bavaria, Germany",2026-06-04,https://www.linkedin.com/jobs/view/4410616356 , ,li-4410616356,fulltime,,,,,,False,internship,Education and Training,,,Motor Vehicle Manufacturing,https://de.linkedin.com/company/audi-ag,,,,,,,,,,,
linkedin,Data/Robot Operator Intern (Teleops)(human),NEURA Robotics,"Munich, Bavaria, Germany",2026-06-03,https://www.linkedin.com/jobs/view/4422950649 , ,li-4422950649,internship,,,,,,False,internship,Management and Manufacturing,,,Automation Machinery Manufacturing,https://de.linkedin.com/company/neura-robotics,,,,,,,,,,,
linkedin,Master Thesis Vision Language Action Models with Memory (f/m/x),BMW Group,"Munich, Bavaria, Germany",2026-06-03,https://www.linkedin.com/jobs/view/4423030740 , ,li-4423030740,volunteer,,,,,,False,internship,Education and Training,,,Motor Vehicle Manufacturing,https://de.linkedin.com/company/bmw-group,,,,,,,,,,,
